Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	150             	                	07:56                                	17:07                                	                                     	08:41                                  	05:01                                  	                                       	14,32                    	8,63                     	                         	07:45                           	17:09                           	                                	06:44                            	05:17                            	                                 	13,4                      	10,4                      	                          
1                      	2623            	1                 	116             	                	08:14                                	16:06                                	                                     	06:43                                  	09:45                                  	                                       	14,62                    	7,43                     	                         	08:13                           	15:49                           	                                	07:26                            	05:02                            	                                 	14,4                      	7,7                       	                          
1                      	2624            	2                 	134             	                	08:18                                	16:16                                	                                     	12:38                                  	08:35                                  	                                       	13,51                    	7,17                     	                         	08:12                           	15:49                           	                                	10:35                            	10:25                            	                                 	11,6                      	9,0                       	                          
1                      	2662            	2                 	163             	                	07:49                                	17:24                                	                                     	07:45                                  	05:24                                  	                                       	12,33                    	8,06                     	                         	                                	17:20                           	                                	                                 	06:42                            	                                 	                          	8,0                       	                          
1                      	3652            	2                 	115             	                	08:13                                	16:05                                	                                     	06:38                                  	04:27                                  	                                       	14,41                    	6,51                     	                         	07:44                           	15:40                           	                                	05:42                            	04:35                            	                                 	14,5                      	7,7                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	110             	                	07:54                                	17:07                                	                                     	20:20                                  	14:57                                  	                                       	14,27                    	10,12                    	                         	07:46                           	17:09                           	                                	23:29                            	15:39                            	                                 	13,5                      	8,6                       	                          
1                      	4448            	1                 	175             	                	07:58                                	16:05                                	                                     	10:32                                  	05:45                                  	                                       	13,08                    	7,06                     	                         	07:44                           	15:40                           	                                	09:00                            	06:18                            	                                 	13,3                      	7,2                       	                          
1                      	4412            	2                 	113             	                	07:58                                	16:05                                	                                     	05:35                                  	04:12                                  	                                       	9,19                     	5,77                     	                         	07:44                           	15:38                           	                                	06:15                            	04:16                            	                                 	10,1                      	5,1                       	                          
1                      	4421            	1                 	142             	                	08:24                                	16:16                                	                                     	10:19                                  	08:28                                  	                                       	8,49                     	4,57                     	                         	08:21                           	15:49                           	                                	05:30                            	03:35                            	                                 	7,5                       	3,9                       	                          
1                      	4021            	2                 	120             	                	08:18                                	17:07                                	                                     	09:04                                  	05:23                                  	                                       	13,91                    	8,99                     	                         	08:01                           	17:10                           	                                	08:00                            	06:01                            	                                 	13,9                      	9,0                       	                          
1                      	3579            	1                 	105             	                	07:58                                	16:05                                	                                     	09:16                                  	06:35                                  	                                       	13,38                    	8,62                     	                         	08:02                           	15:38                           	                                	09:31                            	05:38                            	                                 	13,4                      	7,0                       	                          
1                      	3527            	1                 	124             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	121             	                	08:18                                	16:06                                	                                     	07:52                                  	03:47                                  	                                       	14,96                    	7,04                     	                         	08:12                           	15:48                           	                                	07:11                            	04:38                            	                                 	14,2                      	6,6                       	                          
1                      	3475            	1                 	132             	                	08:13                                	16:05                                	                                     	08:18                                  	04:57                                  	                                       	15,68                    	8,48                     	                         	07:44                           	15:38                           	                                	09:36                            	06:09                            	                                 	16,3                      	8,2                       	                          
