Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	144             	                	08:17                                	17:03                                	                                     	07:13                                  	05:15                                  	                                       	13,74                    	9,62                     	                         	07:56                           	                                	                                	09:31                            	                                 	                                 	14,3                      	                          	                          
1                      	2623            	1                 	110             	                	08:11                                	                                     	                                     	07:40                                  	                                       	                                       	15,19                    	                         	                         	08:15                           	15:44                           	                                	08:08                            	04:26                            	                                 	15,5                      	7,5                       	                          
1                      	2624            	2                 	128             	                	08:18                                	15:45                                	                                     	15:51                                  	09:30                                  	                                       	14,97                    	8,94                     	                         	08:30                           	15:54                           	                                	13:50                            	09:05                            	                                 	14,5                      	9,4                       	                          
1                      	2662            	2                 	157             	                	07:49                                	                                     	                                     	06:47                                  	                                       	                                       	9,30                     	                         	                         	07:50                           	17:22                           	                                	05:46                            	04:16                            	                                 	7,5                       	5,9                       	                          
1                      	3652            	2                 	109             	                	08:11                                	15:44                                	                                     	06:29                                  	04:50                                  	                                       	13,94                    	7,62                     	                         	07:56                           	15:43                           	                                	06:48                            	04:19                            	                                 	13,9                      	6,5                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	104             	                	07:54                                	17:04                                	                                     	18:15                                  	13:48                                  	                                       	12,47                    	9,13                     	                         	07:55                           	17:05                           	                                	05:32                            	13:07                            	                                 	11,4                      	8,5                       	                          
1                      	4448            	1                 	169             	                	07:56                                	15:44                                	                                     	11:22                                  	07:25                                  	                                       	13,19                    	6,91                     	                         	07:56                           	15:43                           	                                	11:01                            	05:42                            	                                 	14,0                      	6,4                       	                          
1                      	4412            	2                 	107             	                	07:56                                	15:44                                	                                     	06:20                                  	04:30                                  	                                       	10,10                    	6,12                     	                         	08:11                           	15:43                           	                                	07:04                            	06:18                            	                                 	10,9                      	5,0                       	                          
1                      	4421            	1                 	136             	                	08:24                                	15:56                                	                                     	08:01                                  	03:34                                  	                                       	22,63                    	3,76                     	                         	08:15                           	15:54                           	                                	06:26                            	08:43                            	                                 	7,5                       	4,2                       	                          
1                      	4021            	2                 	114             	                	08:18                                	17:10                                	                                     	16:54                                  	05:39                                  	                                       	14,39                    	8,26                     	                         	08:11                           	17:12                           	                                	09:17                            	06:37                            	                                 	14,4                      	17,8                      	                          
1                      	3579            	1                 	99              	                	08:11                                	15:44                                	                                     	09:31                                  	08:32                                  	                                       	13,22                    	7,69                     	                         	07:56                           	15:42                           	                                	09:45                            	06:33                            	                                 	13,2                      	6,8                       	                          
1                      	3527            	1                 	118             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	115             	                	08:11                                	15:56                                	                                     	06:51                                  	04:41                                  	                                       	14,36                    	7,05                     	                         	08:01                           	15:54                           	                                	11:12                            	04:42                            	                                 	15,5                      	6,8                       	                          
1                      	3475            	1                 	126             	                	07:56                                	15:44                                	                                     	08:53                                  	04:41                                  	                                       	15,23                    	8,03                     	                         	07:56                           	15:42                           	                                	08:07                            	06:34                            	                                 	15,7                      	7,2                       	                          
1                      	3424            	1                 	123             	                	08:19                                	17:03                                	                                     	11:43                                  	14:22                                  	                                       	6,22                     	8,15                     	                         	08:11                           	17:05                           	                                	12:23                            	13:07                            	                                 	9,5                       	6,4                       	                          
1                      	2581            	1                 	151             	                	07:56                                	15:45                                	                                     	08:21                                  	05:40                                  	                                       	17,67                    	8,83                     	                         	08:11                           	15:43                           	                                	09:21                            	04:07                            	                                 	17,7                      	7,6                       	                          
1                      	2567            	1                 	116             	                	07:55                                	17:10                                	                                     	07:08                                  	04:34                                  	                                       	13,53                    	9,54                     	                         	07:55                           	17:05                           	                                	05:10                            	04:17                            	                                 	13,7                      	9,5                       	                          
1                      	2468            	2                 	137             	                	08:24                                	15:56                                	                                     	07:51                                  	04:29                                  	                                       	26,47                    	6,41                     	                         	08:30                           	15:54                           	                                	08:16                            	04:46                            	                                 	15,1                      	6,2                       	                          
1                      	2406            	2                 	112             	                	08:18                                	15:45                                	                                     	10:47                                  	06:02                                  	                                       	11,99                    	5,72                     	                         	08:15                           	15:44                           	                                	09:17                            	05:05                            	                                 	11,1                      	5,3                       	                          
2                      	4586            	1                 	137             	12,32           	08:40                                	16:11                                	                                     	09:48                                  	06:41                                  	                                       	8,28                     	5,21                     	                         	08:31                           	15:57                           	                                	10:13                            	06:17                            	                                 	7,6                       	5,0                       	                          
2                      	5402            	1                 	133             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4577            	1                 	130             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	132             	23,70           	08:38                                	15:57                                	                                     	06:21                                  	05:14                                  	                                       	10,20                    	7,45                     	                         	08:31                           	15:57                           	                                	06:17                            	04:53                            	                                 	10,8                      	6,2                       	                          
2                      	4575            	1                 	130             	22,08           	08:39                                	15:57                                	                                     	11:23                                  	09:32                                  	                                       	13,95                    	8,03                     	                         	08:32                           	15:57                           	                                	10:22                            	07:13                            	                                 	13,1                      	6,6                       	                          
2                      	4545            	1                 	129             	23,76           	08:39                                	15:57                                	                                     	09:56                                  	07:16                                  	                                       	13,92                    	6,44                     	                         	08:46                           	16:09                           	                                	11:55                            	08:32                            	                                 	13,9                      	6,4                       	                          
2                      	4528            	1                 	127             	8,05            	08:41                                	15:57                                	                                     	09:55                                  	04:59                                  	                                       	6,91                     	3,48                     	                         	08:46                           	16:09                           	                                	06:50                            	04:40                            	                                 	4,7                       	2,2                       	                          
2                      	4536            	1                 	133             	24,00           	08:40                                	16:11                                	                                     	09:35                                  	05:36                                  	                                       	10,39                    	4,34                     	                         	08:46                           	16:09                           	                                	08:55                            	07:36                            	                                 	10,4                      	6,1                       	                          
2                      	4537            	1                 	130             	15,82           	08:40                                	16:11                                	                                     	04:12                                  	03:25                                  	                                       	4,65                     	2,77                     	                         	08:32                           	16:09                           	                                	05:03                            	04:10                            	                                 	4,0                       	2,7                       	                          
3                      	5409            	1                 	135             	22,53           	08:58                                	16:21                                	                                     	10:01                                  	05:40                                  	                                       	11,61                    	6,24                     	                         	09:01                           	16:21                           	                                	09:52                            	06:39                            	                                 	11,6                      	6,0                       	                          
3                      	5403            	1                 	135             	25,92           	08:58                                	16:12                                	                                     	08:39                                  	06:10                                  	                                       	11,55                    	6,14                     	                         	09:01                           	16:22                           	                                	08:43                            	06:42                            	                                 	11,7                      	6,8                       	                          
3                      	4582            	1                 	134             	22,70           	08:39                                	16:11                                	                                     	09:41                                  	05:31                                  	                                       	7,32                     	2,14                     	                         	08:46                           	15:57                           	                                	10:29                            	06:22                            	                                 	8,6                       	3,5                       	                          
3                      	4560            	1                 	136             	48,51           	08:57                                	16:13                                	                                     	19:19                                  	09:08                                  	                                       	16,31                    	7,96                     	                         	08:50                           	16:10                           	                                	17:02                            	12:18                            	                                 	15,5                      	8,9                       	                          
3                      	4551            	1                 	134             	24,88           	08:56                                	16:21                                	                                     	11:58                                  	07:09                                  	                                       	12,76                    	7,11                     	                         	08:49                           	16:10                           	                                	10:29                            	06:31                            	                                 	13,6                      	7,2                       	                          
3                      	4557            	1                 	122             	31,10           	08:57                                	16:21                                	                                     	18:55                                  	09:52                                  	                                       	11,01                    	6,40                     	                         	08:49                           	16:10                           	                                	18:13                            	12:32                            	                                 	12,3                      	7,6                       	                          
3                      	4535            	1                 	134             	12,30           	08:58                                	16:13                                	                                     	08:41                                  	06:13                                  	                                       	8,62                     	4,98                     	                         	09:01                           	16:21                           	                                	09:30                            	08:43                            	                                 	9,6                       	4,4                       	                          
3                      	4525            	1                 	134             	18,94           	08:59                                	16:21                                	                                     	07:19                                  	04:32                                  	                                       	8,84                     	4,07                     	                         	09:01                           	16:22                           	                                	07:45                            	04:38                            	                                 	8,9                       	4,9                       	                          
3                      	4066            	1                 	137             	20,95           	08:57                                	16:12                                	                                     	19:05                                  	10:34                                  	                                       	9,39                     	5,95                     	                         	08:48                           	16:10                           	                                	18:45                            	12:05                            	                                 	11,6                      	6,2                       	                          
4                      	5407            	1                 	138             	22,24           	09:20                                	16:36                                	                                     	10:45                                  	05:48                                  	                                       	13,84                    	7,42                     	                         	09:16                           	16:34                           	                                	10:45                            	07:31                            	                                 	13,8                      	8,2                       	                          
4                      	4587            	1                 	142             	24,62           	09:22                                	16:36                                	                                     	22:18                                  	06:03                                  	                                       	7,70                     	4,33                     	                         	09:17                           	16:33                           	                                	09:29                            	06:28                            	                                 	12,0                      	4,1                       	                          
4                      	4581            	1                 	139             	25,37           	09:12                                	16:27                                	                                     	21:04                                  	13:09                                  	                                       	11,40                    	8,00                     	                         	09:10                           	16:27                           	                                	19:42                            	25:57                            	                                 	13,5                      	8,7                       	                          
4                      	4583            	1                 	140             	18,58           	09:21                                	16:37                                	                                     	10:59                                  	07:02                                  	                                       	9,00                     	6,15                     	                         	09:17                           	16:33                           	                                	10:16                            	07:11                            	                                 	9,9                       	5,9                       	                          
4                      	4573            	1                 	137             	7,72            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
4                      	4548            	1                 	139             	26,71           	09:12                                	16:27                                	                                     	17:44                                  	14:01                                  	                                       	16,35                    	8,75                     	                         	09:11                           	16:27                           	                                	18:30                            	14:17                            	                                 	15,8                      	9,9                       	                          
4                      	4550            	1                 	138             	24,09           	09:12                                	16:27                                	                                     	17:18                                  	06:38                                  	                                       	11,08                    	4,53                     	                         	09:11                           	16:28                           	                                	18:29                            	06:41                            	                                 	11,8                      	4,3                       	                          
