Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	130             	                	07:52                                	15:14                                	                                     	09:16                                  	04:10                                  	                                       	14,53                    	8,92                     	                         	07:50                           	15:22                           	                                	09:07                            	05:46                            	                                 	14,6                      	8,6                       	                          
1                      	2623            	1                 	96              	                	08:07                                	15:25                                	                                     	07:24                                  	05:35                                  	                                       	13,60                    	8,57                     	                         	08:03                           	15:32                           	                                	06:57                            	05:01                            	                                 	12,5                      	8,0                       	                          
1                      	2624            	2                 	114             	                	08:11                                	15:29                                	                                     	18:10                                  	10:44                                  	                                       	14,77                    	9,72                     	                         	08:12                           	15:35                           	                                	13:10                            	10:02                            	                                 	13,4                      	10,9                      	                          
1                      	2662            	2                 	143             	                	08:21                                	15:35                                	                                     	08:04                                  	05:21                                  	                                       	13,45                    	6,81                     	                         	08:12                           	15:42                           	                                	09:13                            	05:12                            	                                 	13,2                      	7,1                       	                          
1                      	3652            	2                 	95              	                	07:52                                	15:14                                	                                     	06:14                                  	04:14                                  	                                       	10,82                    	6,66                     	                         	07:49                           	15:21                           	                                	05:28                            	04:40                            	                                 	7,7                       	6,4                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	90              	                	07:49                                	15:11                                	                                     	19:21                                  	11:15                                  	                                       	15,15                    	7,81                     	                         	07:49                           	15:18                           	                                	19:35                            	14:41                            	                                 	14,3                      	9,3                       	                          
1                      	4448            	1                 	155             	                	07:51                                	15:12                                	                                     	10:42                                  	12:42                                  	                                       	13,33                    	5,81                     	                         	07:49                           	15:20                           	                                	10:53                            	07:05                            	                                 	13,4                      	6,4                       	                          
1                      	4412            	2                 	93              	                	07:51                                	15:13                                	                                     	06:05                                  	12:17                                  	                                       	10,43                    	4,88                     	                         	07:49                           	15:22                           	                                	06:30                            	03:45                            	                                 	10,7                      	5,0                       	                          
1                      	4421            	1                 	122             	                	08:11                                	15:30                                	                                     	19:06                                  	04:13                                  	                                       	7,59                     	4,26                     	                         	                                	15:32                           	                                	                                 	03:57                            	                                 	                          	4,3                       	                          
1                      	4021            	2                 	100             	                	08:22                                	15:34                                	                                     	08:04                                  	05:01                                  	                                       	13,78                    	6,29                     	                         	                                	15:42                           	                                	                                 	06:16                            	                                 	                          	7,3                       	                          
1                      	3579            	1                 	85              	                	07:52                                	15:13                                	                                     	08:26                                  	04:41                                  	                                       	13,49                    	7,37                     	                         	07:50                           	15:20                           	                                	03:29                            	06:32                            	                                 	12,9                      	7,1                       	                          
1                      	3527            	1                 	104             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	101             	                	08:11                                	15:30                                	                                     	06:36                                  	04:32                                  	                                       	13,68                    	6,40                     	                         	08:03                           	15:35                           	                                	06:14                            	04:48                            	                                 	14,0                      	6,6                       	                          
1                      	3475            	1                 	112             	                	07:53                                	15:14                                	                                     	09:05                                  	04:54                                  	                                       	15,63                    	7,74                     	                         	07:50                           	15:21                           	                                	07:38                            	04:50                            	                                 	14,4                      	7,1                       	                          
1                      	3424            	1                 	109             	                	08:11                                	15:29                                	                                     	18:07                                  	10:25                                  	                                       	8,35                     	5,62                     	                         	08:11                           	15:35                           	                                	13:51                            	10:28                            	                                 	7,9                       	5,4                       	                          
1                      	2581            	1                 	137             	                	08:07                                	15:24                                	                                     	08:31                                  	05:28                                  	                                       	18,18                    	6,76                     	                         	08:03                           	15:32                           	                                	22:06                            	05:34                            	                                 	28,7                      	7,8                       	                          
1                      	2567            	1                 	102             	                	07:51                                	15:13                                	                                     	12:46                                  	04:15                                  	                                       	15,96                    	8,09                     	                         	07:51                           	15:20                           	                                	07:57                            	04:24                            	                                 	16,9                      	7,3                       	                          
1                      	2468            	2                 	123             	                	08:07                                	15:25                                	                                     	06:28                                  	03:27                                  	                                       	12,93                    	5,52                     	                         	08:03                           	15:35                           	                                	21:58                            	04:07                            	                                 	20,4                      	5,9                       	                          
1                      	2406            	2                 	98              	                	08:07                                	15:25                                	                                     	09:49                                  	06:10                                  	                                       	11,11                    	6,00                     	                         	08:12                           	15:32                           	                                	10:14                            	05:54                            	                                 	11,4                      	5,2                       	                          
2                      	4586            	1                 	123             	12,32           	08:37                                	15:49                                	                                     	10:29                                  	05:53                                  	                                       	8,89                     	4,20                     	                         	08:32                           	15:53                           	                                	10:52                            	07:51                            	                                 	8,3                       	5,1                       	                          
2                      	5402            	1                 	119             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4577            	1                 	116             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	118             	23,70           	08:37                                	15:51                                	                                     	06:16                                  	04:16                                  	                                       	9,56                     	6,12                     	                         	08:30                           	15:52                           	                                	07:42                            	03:54                            	                                 	11,1                      	5,6                       	                          
2                      	4575            	1                 	116             	22,08           	08:38                                	15:48                                	                                     	09:22                                  	07:10                                  	                                       	13,31                    	6,57                     	                         	08:31                           	15:52                           	                                	11:50                            	06:57                            	                                 	15,2                      	6,2                       	                          
2                      	4545            	1                 	115             	23,76           	08:38                                	15:48                                	                                     	09:27                                  	08:48                                  	                                       	14,36                    	6,16                     	                         	08:30                           	15:52                           	                                	09:41                            	07:48                            	                                 	14,1                      	6,4                       	                          
2                      	4528            	1                 	113             	8,05            	08:36                                	15:49                                	                                     	09:16                                  	05:12                                  	                                       	7,35                     	2,39                     	                         	08:31                           	15:53                           	                                	09:11                            	07:11                            	                                 	6,9                       	5,5                       	                          
2                      	4536            	1                 	119             	24,00           	08:36                                	15:48                                	                                     	09:25                                  	06:35                                  	                                       	10,24                    	6,21                     	                         	08:30                           	15:52                           	                                	09:20                            	06:56                            	                                 	10,4                      	6,1                       	                          
2                      	4537            	1                 	116             	15,82           	08:44                                	15:49                                	                                     	04:31                                  	04:22                                  	                                       	4,72                     	1,58                     	                         	08:31                           	15:53                           	                                	04:31                            	03:37                            	                                 	4,6                       	2,9                       	                          
3                      	5409            	1                 	121             	22,53           	08:55                                	16:04                                	                                     	08:55                                  	05:41                                  	                                       	10,23                    	6,03                     	                         	08:48                           	16:05                           	                                	11:33                            	06:38                            	                                 	11,6                      	6,1                       	                          
3                      	5403            	1                 	121             	25,92           	08:56                                	16:05                                	                                     	07:13                                  	05:40                                  	                                       	11,03                    	6,65                     	                         	08:48                           	16:06                           	                                	07:11                            	06:27                            	                                 	12,4                      	6,4                       	                          
3                      	4582            	1                 	120             	22,70           	08:37                                	15:49                                	                                     	08:58                                  	05:29                                  	                                       	8,10                     	3,20                     	                         	08:31                           	15:52                           	                                	10:32                            	07:12                            	                                 	8,2                       	3,5                       	                          
3                      	4560            	1                 	122             	48,51           	08:53                                	16:02                                	                                     	14:44                                  	09:31                                  	                                       	14,71                    	8,34                     	                         	08:48                           	16:05                           	                                	13:52                            	09:45                            	                                 	15,3                      	8,7                       	                          
3                      	4551            	1                 	120             	24,88           	08:52                                	16:02                                	                                     	11:16                                  	06:46                                  	                                       	14,00                    	6,61                     	                         	08:49                           	16:04                           	                                	12:33                            	07:58                            	                                 	13,6                      	7,2                       	                          
3                      	4557            	1                 	108             	31,10           	08:36                                	16:02                                	                                     	15:26                                  	14:24                                  	                                       	11,55                    	8,69                     	                         	08:51                           	16:04                           	                                	13:51                            	09:57                            	                                 	12,1                      	8,5                       	                          
3                      	4535            	1                 	120             	12,30           	08:53                                	16:06                                	                                     	09:28                                  	05:59                                  	                                       	9,17                     	4,48                     	                         	08:49                           	16:04                           	                                	09:55                            	05:46                            	                                 	20,0                      	4,8                       	                          
3                      	4525            	1                 	120             	18,94           	08:55                                	16:05                                	                                     	06:59                                  	07:46                                  	                                       	9,03                     	4,70                     	                         	08:49                           	16:06                           	                                	07:29                            	04:41                            	                                 	9,0                       	4,9                       	                          
3                      	4066            	1                 	123             	20,95           	08:55                                	16:02                                	                                     	13:50                                  	15:36                                  	                                       	9,40                     	5,97                     	                         	08:49                           	16:05                           	                                	12:45                            	09:34                            	                                 	7,4                       	6,9                       	                          
4                      	5407            	1                 	124             	22,24           	09:19                                	16:15                                	                                     	09:57                                  	06:40                                  	                                       	13,10                    	8,30                     	                         	09:05                           	16:23                           	                                	11:14                            	07:47                            	                                 	13,8                      	7,6                       	                          
4                      	4587            	1                 	128             	24,62           	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	16:20                           	                                	                                 	07:10                            	                                 	                          	4,3                       	                          
4                      	4581            	1                 	125             	25,37           	09:44                                	16:22                                	                                     	11:01                                  	20:06                                  	                                       	11,29                    	8,76                     	                         	09:11                           	16:19                           	                                	22:21                            	25:49                            	                                 	11,3                      	7,9                       	                          
4                      	4583            	1                 	126             	18,58           	09:20                                	16:16                                	                                     	08:21                                  	10:22                                  	                                       	6,39                     	7,63                     	                         	09:12                           	16:24                           	                                	11:12                            	05:31                            	                                 	10,3                      	3,7                       	                          
4                      	4573            	1                 	123             	7,72            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
4                      	4548            	1                 	125             	26,71           	09:20                                	16:16                                	                                     	17:02                                  	14:12                                  	                                       	15,14                    	8,73                     	                         	09:06                           	16:24                           	                                	14:26                            	09:03                            	                                 	16,0                      	9,8                       	                          
4                      	4550            	1                 	124             	24,09           	09:20                                	16:16                                	                                     	11:41                                  	06:32                                  	                                       	11,37                    	4,90                     	                         	09:06                           	16:23                           	                                	10:13                            	06:33                            	                                 	11,8                      	5,4                       	                          
4                      	4546            	1                 	125             	22,99           	09:18                                	16:23                                	                                     	15:39                                  	13:04                                  	                                       	13,38                    	7,01                     	                         	09:06                           	                                	                                	16:51                            	                                 	                                 	13,4                      	                          	                          
4                      	4065            	1                 	128             	5,29            	09:17                                	16:24                                	                                     	04:16                                  	04:28                                  	                                       	7,42                     	3,61                     	                         	09:12                           	16:21                           	                                	04:08                            	03:43                            	                                 	7,4                       	3,7                       	                          
5                      	5408            	1                 	112             	25,98           	09:43                                	16:47                                	                                     	11:15                                  	02:11                                  	                                       	12,41                    	7,77                     	                         	09:27                           	16:39                           	                                	11:36                            	06:55                            	                                 	12,4                      	13,2                      	                          
5                      	4584            	1                 	70              	                	09:41                                	16:35                                	                                     	13:03                                  	11:06                                  	                                       	12,17                    	7,10                     	                         	09:26                           	16:37                           	                                	14:54                            	11:25                            	                                 	12,2                      	7,1                       	                          
5                      	4572            	1                 	76              	                	09:41                                	16:34                                	                                     	09:39                                  	14:39                                  	                                       	7,91                     	5,81                     	                         	09:26                           	16:36                           	                                	14:40                            	10:47                            	                                 	9,0                       	5,1                       	                          
5                      	4554            	1                 	99              	                	09:42                                	16:35                                	                                     	11:58                                  	06:41                                  	                                       	10,18                    	5,21                     	                         	                                	16:36                           	                                	                                 	10:43                            	                                 	                          	9,6                       	                          
5                      	4544            	1                 	78              	                	09:41                                	16:36                                	                                     	12:25                                  	09:16                                  	                                       	9,15                     	4,89                     	                         	09:26                           	16:36                           	                                	11:07                            	09:09                            	                                 	8,9                       	4,9                       	                          
6                      	2648            	1                 	143             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	4426            	2                 	67              	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	4475            	1                 	133             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	4477            	2                 	151             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	4465            	2                 	147             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	3530            	1                 	130             	22,58           	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	3458            	1                 	150             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	3437            	1                 	151             	20,47           	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	2560            	2                 	153             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
6                      	2416            	2                 	134             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	2710            	1                 	141             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3600            	1                 	151             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3644            	1                 	147             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3785            	1                 	144             	25,41           	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	4453            	2                 	145             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3538            	8                 	151             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	3460            	1                 	148             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	2483            	2                 	146             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
7                      	2431            	1                 	152             	24,81           	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
72                     	72              	1                 	118             	21,02           	                                     	                                     	                                     	                                       	                                       	                                       	532,34                   	290,85                   	                         	                                	                                	                                	                                 	                                 	                                 	533,0                     	302,8                     	                          
[Número do grupo] < '8'	                	                  	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
