Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	132             	                	07:51                                	15:14                                	                                     	08:40                                  	06:00                                  	                                       	15,01                    	7,16                     	                         	07:41                           	15:19                           	                                	09:22                            	05:06                            	                                 	15,2                      	9,2                       	                          
1                      	2623            	1                 	98              	                	08:03                                	15:25                                	                                     	07:27                                  	05:20                                  	                                       	14,89                    	8,06                     	                         	07:58                           	15:39                           	                                	06:53                            	04:52                            	                                 	13,2                      	9,0                       	                          
1                      	2624            	2                 	116             	                	08:11                                	15:29                                	                                     	16:43                                  	11:23                                  	                                       	13,19                    	9,59                     	                         	08:15                           	15:34                           	                                	17:16                            	09:44                            	                                 	13,4                      	9,7                       	                          
1                      	2662            	2                 	145             	                	08:11                                	15:28                                	                                     	08:10                                  	04:38                                  	                                       	13,37                    	6,94                     	                         	07:58                           	15:35                           	                                	08:56                            	05:00                            	                                 	13,4                      	6,8                       	                          
1                      	3652            	2                 	97              	                	07:51                                	15:14                                	                                     	07:04                                  	05:57                                  	                                       	13,93                    	5,99                     	                         	07:44                           	15:30                           	                                	05:50                            	04:26                            	                                 	11,3                      	6,9                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	92              	                	07:47                                	15:12                                	                                     	19:44                                  	13:27                                  	                                       	16,47                    	8,05                     	                         	07:45                           	15:20                           	                                	23:28                            	07:10                            	                                 	13,8                      	6,6                       	                          
1                      	4448            	1                 	157             	                	07:48                                	15:13                                	                                     	14:26                                  	06:53                                  	                                       	13,18                    	6,63                     	                         	07:44                           	15:22                           	                                	10:28                            	06:52                            	                                 	13,7                      	6,4                       	                          
1                      	4412            	2                 	95              	                	07:48                                	15:13                                	                                     	05:15                                  	04:45                                  	                                       	9,22                     	5,83                     	                         	07:45                           	15:21                           	                                	06:26                            	10:32                            	                                 	10,1                      	5,3                       	                          
1                      	4421            	1                 	124             	                	09:36                                	16:39                                	                                     	09:58                                  	08:05                                  	                                       	5,73                     	3,03                     	                         	09:38                           	16:50                           	                                	07:20                            	08:31                            	                                 	7,6                       	2,4                       	                          
1                      	4021            	2                 	102             	                	08:19                                	15:29                                	                                     	11:17                                  	05:41                                  	                                       	26,05                    	6,30                     	                         	08:12                           	15:35                           	                                	08:01                            	05:19                            	                                 	14,0                      	6,3                       	                          
1                      	3579            	1                 	87              	                	07:48                                	15:15                                	                                     	08:26                                  	04:35                                  	                                       	13,75                    	7,15                     	                         	07:41                           	15:23                           	                                	09:27                            	05:24                            	                                 	12,8                      	7,3                       	                          
1                      	3527            	1                 	106             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	103             	                	08:03                                	15:25                                	                                     	07:11                                  	04:29                                  	                                       	13,53                    	6,56                     	                         	08:14                           	15:30                           	                                	07:35                            	04:39                            	                                 	13,2                      	6,2                       	                          
1                      	3475            	1                 	114             	                	07:50                                	15:27                                	                                     	07:56                                  	05:07                                  	                                       	15,83                    	7,96                     	                         	07:41                           	15:19                           	                                	08:57                            	06:21                            	                                 	15,1                      	8,2                       	                          
1                      	3424            	1                 	111             	                	08:10                                	15:29                                	                                     	14:00                                  	11:34                                  	                                       	8,02                     	7,64                     	                         	08:14                           	15:35                           	                                	12:19                            	09:49                            	                                 	6,8                       	5,6                       	                          
1                      	2581            	1                 	139             	                	08:03                                	15:14                                	                                     	08:02                                  	04:35                                  	                                       	15,55                    	5,77                     	                         	07:58                           	15:19                           	                                	08:59                            	06:36                            	                                 	16,5                      	7,5                       	                          
1                      	2567            	1                 	104             	                	07:51                                	15:14                                	                                     	06:24                                  	04:21                                  	                                       	13,98                    	8,16                     	                         	07:42                           	15:19                           	                                	07:33                            	04:58                            	                                 	14,9                      	8,5                       	                          
1                      	2468            	2                 	125             	                	08:10                                	15:35                                	                                     	07:59                                  	04:28                                  	                                       	13,64                    	5,29                     	                         	07:58                           	15:30                           	                                	05:59                            	03:39                            	                                 	12,9                      	6,0                       	                          
1                      	2406            	2                 	100             	                	08:03                                	15:24                                	                                     	10:21                                  	06:21                                  	                                       	10,99                    	6,10                     	                         	08:15                           	15:30                           	                                	10:45                            	05:53                            	                                 	11,8                      	6,0                       	                          
2                      	4586            	1                 	125             	12,32           	08:38                                	15:46                                	                                     	11:37                                  	06:47                                  	                                       	9,43                     	4,16                     	                         	08:24                           	15:52                           	                                	10:42                            	06:32                            	                                 	9,0                       	4,0                       	                          
2                      	5402            	1                 	121             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4577            	1                 	118             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	120             	23,70           	08:32                                	15:45                                	                                     	07:16                                  	11:54                                  	                                       	11,21                    	5,47                     	                         	08:35                           	15:50                           	                                	06:56                            	10:06                            	                                 	12,1                      	15,8                      	                          
2                      	4575            	1                 	118             	22,08           	08:32                                	15:44                                	                                     	13:02                                  	08:41                                  	                                       	13,11                    	6,02                     	                         	08:24                           	15:51                           	                                	10:02                            	06:42                            	                                 	13,7                      	6,1                       	                          
2                      	4545            	1                 	117             	23,76           	08:32                                	15:45                                	                                     	09:34                                  	09:32                                  	                                       	12,37                    	6,84                     	                         	08:24                           	15:50                           	                                	10:37                            	09:54                            	                                 	13,1                      	12,8                      	                          
