Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	129             	                	07:50                                	15:22                                	                                     	09:07                                  	05:46                                  	                                       	14,64                    	8,64                     	                         	07:55                           	15:20                           	                                	09:40                            	06:20                            	                                 	18,2                      	8,5                       	                          
1                      	2623            	1                 	95              	                	08:03                                	15:32                                	                                     	06:57                                  	05:01                                  	                                       	12,45                    	7,99                     	                         	08:07                           	15:38                           	                                	06:22                            	05:29                            	                                 	12,9                      	8,0                       	                          
1                      	2624            	2                 	113             	                	08:12                                	15:35                                	                                     	13:10                                  	10:02                                  	                                       	13,36                    	10,92                    	                         	08:19                           	15:32                           	                                	13:20                            	09:45                            	                                 	13,2                      	9,9                       	                          
1                      	2662            	2                 	142             	                	08:12                                	15:42                                	                                     	09:13                                  	05:12                                  	                                       	13,24                    	7,05                     	                         	09:42                           	16:52                           	                                	08:38                            	05:45                            	                                 	0,5                       	6,8                       	                          
1                      	3652            	2                 	94              	                	07:49                                	15:21                                	                                     	05:28                                  	04:40                                  	                                       	7,65                     	6,42                     	                         	07:55                           	15:19                           	                                	06:11                            	04:42                            	                                 	12,6                      	6,0                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	89              	                	07:49                                	15:18                                	                                     	19:35                                  	14:41                                  	                                       	14,27                    	9,31                     	                         	07:54                           	15:18                           	                                	20:58                            	14:43                            	                                 	15,1                      	8,7                       	                          
1                      	4448            	1                 	154             	                	07:49                                	15:20                                	                                     	10:53                                  	07:05                                  	                                       	13,38                    	6,38                     	                         	07:54                           	15:17                           	                                	11:48                            	06:58                            	                                 	13,4                      	6,4                       	                          
1                      	4412            	2                 	92              	                	07:49                                	15:22                                	                                     	06:30                                  	03:45                                  	                                       	10,74                    	5,00                     	                         	07:55                           	15:17                           	                                	06:19                            	03:45                            	                                 	9,7                       	5,0                       	                          
