Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	136             	                	07:50                                	15:27                                	                                     	09:34                                  	04:47                                  	                                       	16,49                    	8,89                     	                         	07:45                           	15:12                           	                                	08:50                            	05:48                            	                                 	16,1                      	6,8                       	                          
1                      	2623            	1                 	102             	                	08:05                                	15:36                                	                                     	07:39                                  	04:36                                  	                                       	15,58                    	7,45                     	                         	08:02                           	15:27                           	                                	06:41                            	04:55                            	                                 	14,1                      	7,7                       	                          
1                      	2624            	2                 	120             	                	08:12                                	15:41                                	                                     	16:18                                  	11:08                                  	                                       	14,61                    	9,61                     	                         	08:12                           	15:23                           	                                	13:40                            	10:27                            	                                 	12,4                      	10,2                      	                          
1                      	2662            	2                 	149             	                	08:21                                	15:46                                	                                     	10:30                                  	05:54                                  	                                       	28,22                    	12,98                    	                         	08:13                           	15:35                           	                                	07:22                            	06:45                            	                                 	13,0                      	6,4                       	                          
1                      	3652            	2                 	101             	                	08:04                                	15:26                                	                                     	06:34                                  	04:39                                  	                                       	14,50                    	6,29                     	                         	07:51                           	15:12                           	                                	07:08                            	03:46                            	                                 	13,2                      	5,4                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	96              	                	07:49                                	15:25                                	                                     	20:44                                  	11:10                                  	                                       	14,55                    	6,83                     	                         	07:52                           	15:08                           	                                	14:51                            	10:13                            	                                 	15,1                      	6,5                       	                          
1                      	4448            	1                 	161             	                	07:48                                	15:26                                	                                     	11:17                                  	06:19                                  	                                       	14,04                    	6,41                     	                         	07:51                           	15:23                           	                                	10:42                            	07:04                            	                                 	13,3                      	6,3                       	                          
1                      	4412            	2                 	99              	                	07:48                                	15:27                                	                                     	06:27                                  	03:12                                  	                                       	10,33                    	4,71                     	                         	07:52                           	15:09                           	                                	06:57                            	03:42                            	                                 	10,5                      	4,7                       	                          
1                      	4421            	1                 	128             	                	09:43                                	                                     	                                     	09:41                                  	                                       	                                       	7,31                     	                         	                         	09:33                           	16:34                           	                                	10:14                            	08:58                            	                                 	6,9                       	3,5                       	                          
1                      	4021            	2                 	106             	                	08:11                                	15:40                                	                                     	07:58                                  	05:22                                  	                                       	15,06                    	6,29                     	                         	08:12                           	15:23                           	                                	08:40                            	04:58                            	                                 	15,1                      	6,3                       	                          
1                      	3579            	1                 	91              	                	07:50                                	15:26                                	                                     	10:36                                  	05:46                                  	                                       	14,76                    	7,46                     	                         	07:42                           	15:09                           	                                	13:02                            	06:33                            	                                 	14,3                      	7,1                       	                          
1                      	3527            	1                 	110             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	107             	                	08:05                                	15:36                                	                                     	06:58                                  	04:30                                  	                                       	14,65                    	6,74                     	                         	08:02                           	15:27                           	                                	07:13                            	04:17                            	                                 	13,5                      	6,8                       	                          
1                      	3475            	1                 	118             	                	07:50                                	15:27                                	                                     	08:35                                  	04:51                                  	                                       	16,34                    	6,81                     	                         	07:46                           	15:11                           	                                	10:54                            	05:04                            	                                 	16,5                      	8,0                       	                          
1                      	3424            	1                 	115             	                	08:12                                	15:40                                	                                     	16:05                                  	11:53                                  	                                       	7,81                     	5,74                     	                         	08:11                           	15:26                           	                                	14:17                            	08:55                            	                                 	10,5                      	5,2                       	                          
1                      	2581            	1                 	143             	                	07:48                                	15:36                                	                                     	09:41                                  	06:12                                  	                                       	17,83                    	7,70                     	                         	08:02                           	15:09                           	                                	09:05                            	04:38                            	                                 	17,4                      	6,8                       	                          
1                      	2567            	1                 	108             	                	07:50                                	15:27                                	                                     	10:53                                  	04:17                                  	                                       	15,24                    	8,59                     	                         	07:47                           	15:12                           	                                	12:19                            	05:02                            	                                 	15,0                      	7,9                       	                          
1                      	2468            	2                 	129             	                	08:05                                	15:40                                	                                     	07:01                                  	04:25                                  	                                       	14,29                    	6,23                     	                         	08:02                           	15:27                           	                                	06:36                            	03:23                            	                                 	13,6                      	6,2                       	                          
1                      	2406            	2                 	104             	                	08:12                                	15:36                                	                                     	10:40                                  	06:09                                  	                                       	11,02                    	6,04                     	                         	08:12                           	15:24                           	                                	10:06                            	05:55                            	                                 	11,4                      	6,0                       	                          
2                      	4586            	1                 	129             	12,32           	08:32                                	15:50                                	                                     	10:13                                  	06:25                                  	                                       	9,02                     	4,74                     	                         	08:30                           	15:41                           	                                	09:15                            	07:17                            	                                 	8,2                       	5,4                       	                          
2                      	5402            	1                 	125             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4577            	1                 	122             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	124             	23,70           	08:20                                	15:50                                	                                     	07:31                                  	03:46                                  	                                       	11,23                    	5,82                     	                         	08:30                           	15:39                           	                                	06:14                            	04:09                            	                                 	11,2                      	6,4                       	                          
2                      	4575            	1                 	122             	22,08           	                                     	15:55                                	                                     	                                       	07:58                                  	                                       	                         	6,00                     	                         	08:24                           	15:39                           	                                	12:36                            	09:20                            	                                 	14,4                      	6,6                       	                          
2                      	4545            	1                 	121             	23,76           	08:19                                	15:55                                	                                     	12:43                                  	07:01                                  	                                       	13,27                    	5,70                     	                         	08:29                           	15:45                           	                                	08:58                            	07:16                            	                                 	24,6                      	6,0                       	                          
2                      	4528            	1                 	119             	8,05            	08:32                                	15:50                                	                                     	09:23                                  	04:56                                  	                                       	7,10                     	3,26                     	                         	08:24                           	15:40                           	                                	08:54                            	04:57                            	                                 	6,2                       	3,3                       	                          
2                      	4536            	1                 	125             	24,00           	08:32                                	15:55                                	                                     	10:03                                  	06:47                                  	                                       	10,89                    	6,05                     	                         	08:24                           	15:45                           	                                	09:04                            	05:10                            	                                 	10,5                      	4,9                       	                          
2                      	4537            	1                 	122             	15,82           	08:32                                	15:50                                	                                     	04:23                                  	03:39                                  	                                       	3,43                     	2,94                     	                         	08:30                           	15:45                           	                                	08:26                            	08:53                            	                                 	4,2                       	1,5                       	                          
3                      	5409            	1                 	127             	22,53           	08:45                                	16:01                                	                                     	09:51                                  	05:08                                  	                                       	11,11                    	5,11                     	                         	08:40                           	15:52                           	                                	09:31                            	04:37                            	                                 	10,9                      	5,7                       	                          
3                      	5403            	1                 	127             	25,92           	08:37                                	16:01                                	                                     	08:30                                  	09:20                                  	                                       	11,03                    	8,70                     	                         	08:44                           	15:52                           	                                	07:33                            	06:01                            	                                 	10,7                      	6,1                       	                          
