Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	148             	                	07:54                                	17:04                                	                                     	06:54                                  	05:00                                  	                                       	14,59                    	18,69                    	                         	07:55                           	17:01                           	                                	07:39                            	05:00                            	                                 	14,0                      	18,7                      	                          
1                      	2623            	1                 	114             	                	08:27                                	15:38                                	                                     	07:29                                  	06:20                                  	                                       	15,74                    	8,02                     	                         	07:56                           	15:52                           	                                	05:50                            	06:30                            	                                 	14,9                      	8,2                       	                          
1                      	2624            	2                 	132             	                	08:15                                	15:51                                	                                     	09:59                                  	09:08                                  	                                       	9,13                     	8,79                     	                         	08:16                           	15:52                           	                                	15:07                            	10:11                            	                                 	13,2                      	9,7                       	                          
1                      	2662            	2                 	161             	                	07:48                                	17:22                                	                                     	07:49                                  	04:53                                  	                                       	11,50                    	7,62                     	                         	07:47                           	17:20                           	                                	06:13                            	04:22                            	                                 	7,9                       	6,1                       	                          
1                      	3652            	2                 	113             	                	07:56                                	15:38                                	                                     	06:44                                  	04:01                                  	                                       	14,78                    	6,63                     	                         	07:57                           	15:46                           	                                	06:03                            	03:30                            	                                 	14,4                      	6,6                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	108             	                	07:54                                	17:03                                	                                     	05:41                                  	16:32                                  	                                       	12,67                    	8,89                     	                         	07:55                           	17:01                           	                                	18:00                            	13:58                            	                                 	13,0                      	9,7                       	                          
1                      	4448            	1                 	173             	                	07:56                                	15:38                                	                                     	11:16                                  	05:46                                  	                                       	14,30                    	6,58                     	                         	08:09                           	15:45                           	                                	09:45                            	06:11                            	                                 	13,8                      	6,7                       	                          
1                      	4412            	2                 	111             	                	07:57                                	15:36                                	                                     	06:08                                  	07:38                                  	                                       	9,63                     	5,20                     	                         	07:57                           	15:43                           	                                	05:52                            	04:19                            	                                 	9,8                       	5,2                       	                          
1                      	4421            	1                 	140             	                	08:11                                	15:50                                	                                     	09:23                                  	09:53                                  	                                       	7,88                     	4,37                     	                         	08:15                           	15:52                           	                                	12:18                            	10:18                            	                                 	7,9                       	3,6                       	                          
1                      	4021            	2                 	118             	                	08:15                                	17:04                                	                                     	07:41                                  	05:34                                  	                                       	14,59                    	8,68                     	                         	08:22                           	17:00                           	                                	07:47                            	04:58                            	                                 	14,0                      	7,1                       	                          
1                      	3579            	1                 	103             	                	08:11                                	15:37                                	                                     	07:53                                  	06:09                                  	                                       	12,97                    	6,64                     	                         	08:08                           	15:43                           	                                	09:27                            	06:13                            	                                 	13,9                      	7,2                       	                          
1                      	3527            	1                 	122             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	119             	                	08:15                                	15:50                                	                                     	08:01                                  	04:51                                  	                                       	14,64                    	6,56                     	                         	08:09                           	15:45                           	                                	07:00                            	04:24                            	                                 	14,3                      	6,8                       	                          
1                      	3475            	1                 	130             	                	07:56                                	15:37                                	                                     	07:41                                  	05:11                                  	                                       	14,76                    	8,18                     	                         	07:57                           	15:43                           	                                	08:18                            	05:36                            	                                 	14,3                      	8,5                       	                          
1                      	3424            	1                 	127             	                	08:15                                	17:04                                	                                     	11:48                                  	16:40                                  	                                       	7,93                     	6,42                     	                         	08:16                           	17:01                           	                                	14:56                            	13:37                            	                                 	9,0                       	7,4                       	                          
1                      	2581            	1                 	155             	                	08:11                                	15:37                                	                                     	07:57                                  	05:17                                  	                                       	18,72                    	6,58                     	                         	08:08                           	15:45                           	                                	08:58                            	05:54                            	                                 	17,8                      	7,4                       	                          
1                      	2567            	1                 	120             	                	07:54                                	17:15                                	                                     	06:54                                  	05:45                                  	                                       	13,66                    	17,77                    	                         	07:54                           	17:09                           	                                	06:40                            	10:49                            	                                 	13,9                      	18,5                      	                          
1                      	2468            	2                 	141             	                	08:27                                	15:51                                	                                     	07:27                                  	03:07                                  	                                       	14,97                    	5,49                     	                         	08:23                           	15:43                           	                                	07:01                            	04:17                            	                                 	13,9                      	5,9                       	                          
1                      	2406            	2                 	116             	                	08:11                                	15:38                                	                                     	09:25                                  	06:34                                  	                                       	9,70                     	5,69                     	                         	08:15                           	15:45                           	                                	09:42                            	07:09                            	                                 	11,2                      	5,9                       	                          
2                      	4586            	1                 	141             	12,32           	08:34                                	15:53                                	                                     	10:17                                  	05:53                                  	                                       	8,99                     	4,77                     	                         	08:39                           	15:57                           	                                	09:04                            	05:52                            	                                 	7,7                       	4,4                       	                          
2                      	5402            	1                 	137             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4577            	1                 	134             	9,55            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
2                      	4585            	1                 	136             	23,70           	08:34                                	15:52                                	                                     	09:28                                  	03:58                                  	                                       	11,84                    	5,52                     	                         	08:37                           	15:57                           	                                	07:02                            	04:04                            	                                 	11,0                      	5,6                       	                          
2                      	4575            	1                 	134             	22,08           	08:33                                	15:52                                	                                     	10:55                                  	06:47                                  	                                       	13,42                    	5,45                     	                         	08:38                           	15:57                           	                                	10:49                            	08:23                            	                                 	13,8                      	6,9                       	                          
2                      	4545            	1                 	133             	23,76           	08:39                                	16:05                                	                                     	10:13                                  	06:39                                  	                                       	12,69                    	6,75                     	                         	08:38                           	16:06                           	                                	11:00                            	06:38                            	                                 	13,7                      	7,1                       	                          
2                      	4528            	1                 	131             	8,05            	08:39                                	16:05                                	                                     	08:27                                  	04:44                                  	                                       	7,59                     	2,98                     	                         	08:39                           	15:57                           	                                	08:40                            	06:38                            	                                 	5,2                       	3,5                       	                          
2                      	4536            	1                 	137             	24,00           	08:32                                	15:52                                	                                     	12:19                                  	07:15                                  	                                       	10,61                    	6,27                     	                         	08:40                           	16:06                           	                                	08:08                            	06:46                            	                                 	10,2                      	5,1                       	                          
2                      	4537            	1                 	134             	15,82           	08:39                                	16:05                                	                                     	04:19                                  	04:04                                  	                                       	4,83                     	1,79                     	                         	08:38                           	16:06                           	                                	04:14                            	05:01                            	                                 	4,3                       	2,4                       	                          
3                      	5409            	1                 	139             	22,53           	08:54                                	16:16                                	                                     	09:52                                  	05:38                                  	                                       	11,49                    	5,12                     	                         	08:56                           	16:17                           	                                	08:49                            	05:50                            	                                 	11,0                      	6,4                       	                          
3                      	5403            	1                 	139             	25,92           	08:52                                	16:16                                	                                     	08:22                                  	05:57                                  	                                       	11,66                    	5,79                     	                         	08:55                           	16:18                           	                                	07:59                            	05:05                            	                                 	10,9                      	6,8                       	                          
3                      	4582            	1                 	138             	22,70           	08:40                                	16:04                                	                                     	07:44                                  	06:58                                  	                                       	7,44                     	3,29                     	                         	08:37                           	16:05                           	                                	09:14                            	06:47                            	                                 	7,5                       	3,3                       	                          
3                      	4560            	1                 	140             	48,51           	08:49                                	16:07                                	                                     	14:07                                  	13:10                                  	                                       	14,27                    	9,26                     	                         	08:54                           	16:12                           	                                	18:58                            	10:14                            	                                 	16,3                      	8,2                       	                          
3                      	4551            	1                 	138             	24,88           	08:49                                	16:07                                	                                     	11:52                                  	06:36                                  	                                       	13,66                    	7,00                     	                         	08:53                           	16:11                           	                                	12:19                            	07:03                            	                                 	14,3                      	6,6                       	                          
3                      	4557            	1                 	126             	31,10           	08:49                                	16:07                                	                                     	14:41                                  	12:23                                  	                                       	15,56                    	7,14                     	                         	08:54                           	16:12                           	                                	18:38                            	12:24                            	                                 	13,1                      	0,9                       	                          
3                      	4535            	1                 	138             	12,30           	08:52                                	16:17                                	                                     	10:09                                  	05:16                                  	                                       	10,05                    	4,25                     	                         	08:56                           	16:16                           	                                	08:49                            	05:33                            	                                 	9,0                       	4,4                       	                          
