Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	138             	                	08:24                                	15:23                                	                                     	05:43                                  	07:31                                  	                                       	9,46                     	13,49                    	                         	07:51                           	15:24                           	                                	06:47                            	05:50                            	                                 	14,2                      	8,8                       	                          
1                      	2623            	1                 	104             	                	08:23                                	15:34                                	                                     	07:52                                  	04:42                                  	                                       	15,25                    	7,41                     	                         	08:19                           	15:33                           	                                	08:51                            	04:40                            	                                 	30,1                      	7,5                       	                          
1                      	2624            	2                 	122             	                	08:30                                	15:41                                	                                     	17:00                                  	10:29                                  	                                       	14,56                    	8,87                     	                         	08:11                           	15:50                           	                                	17:13                            	09:11                            	                                 	13,6                      	14,5                      	                          
1                      	2662            	2                 	151             	                	08:39                                	15:41                                	                                     	08:53                                  	04:35                                  	                                       	27,21                    	6,51                     	                         	08:10                           	15:45                           	                                	08:03                            	04:58                            	                                 	13,4                      	13,0                      	                          
1                      	3652            	2                 	103             	                	08:10                                	15:24                                	                                     	06:24                                  	03:52                                  	                                       	13,23                    	6,36                     	                         	08:05                           	15:24                           	                                	07:16                            	03:56                            	                                 	12,5                      	5,5                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	98              	                	08:07                                	15:21                                	                                     	20:06                                  	16:06                                  	                                       	9,95                     	9,65                     	                         	07:50                           	15:25                           	                                	17:19                            	11:42                            	                                 	12,3                      	7,3                       	                          
1                      	4448            	1                 	163             	                	08:09                                	15:24                                	                                     	09:12                                  	07:39                                  	                                       	12,97                    	8,01                     	                         	07:51                           	15:26                           	                                	10:16                            	06:04                            	                                 	13,9                      	6,6                       	                          
1                      	4412            	2                 	101             	                	08:09                                	15:24                                	                                     	07:10                                  	04:26                                  	                                       	11,42                    	4,89                     	                         	07:52                           	15:24                           	                                	09:40                            	03:42                            	                                 	11,1                      	5,2                       	                          
1                      	4421            	1                 	130             	                	10:19                                	16:46                                	                                     	09:43                                  	08:24                                  	                                       	7,96                     	3,50                     	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4021            	2                 	108             	                	08:30                                	15:46                                	                                     	07:58                                  	06:39                                  	                                       	15,06                    	13,34                    	                         	08:11                           	15:47                           	                                	07:58                            	03:23                            	                                 	15,1                      	5,5                       	                          
1                      	3579            	1                 	93              	                	08:10                                	15:24                                	                                     	09:56                                  	06:26                                  	                                       	14,13                    	8,12                     	                         	07:52                           	15:26                           	                                	08:51                            	05:21                            	                                 	13,6                      	6,7                       	                          
1                      	3527            	1                 	112             	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	3500            	2                 	109             	                	08:24                                	15:35                                	                                     	06:50                                  	04:29                                  	                                       	13,99                    	7,17                     	                         	08:05                           	15:46                           	                                	08:14                            	05:04                            	                                 	13,8                      	7,0                       	                          
1                      	3475            	1                 	120             	                	08:10                                	15:23                                	                                     	06:18                                  	03:53                                  	                                       	13,64                    	5,89                     	                         	07:52                           	15:25                           	                                	07:35                            	12:51                            	                                 	12,2                      	4,8                       	                          
1                      	3424            	1                 	117             	                	08:31                                	15:41                                	                                     	16:10                                  	10:11                                  	                                       	8,62                     	5,68                     	                         	08:11                           	15:47                           	                                	16:35                            	11:41                            	                                 	10,0                      	5,5                       	                          
1                      	2581            	1                 	145             	                	08:10                                	15:34                                	                                     	09:25                                  	07:00                                  	                                       	17,29                    	8,21                     	                         	07:51                           	15:24                           	                                	09:25                            	05:43                            	                                 	17,3                      	7,7                       	                          
1                      	2567            	1                 	110             	                	08:09                                	15:24                                	                                     	06:59                                  	04:06                                  	                                       	15,68                    	9,03                     	                         	07:52                           	15:33                           	                                	09:37                            	04:34                            	                                 	14,4                      	9,0                       	                          
1                      	2468            	2                 	131             	                	08:30                                	15:40                                	                                     	07:27                                  	04:03                                  	                                       	15,24                    	6,35                     	                         	08:05                           	15:34                           	                                	07:07                            	03:10                            	                                 	13,9                      	6,4                       	                          
1                      	2406            	2                 	106             	                	08:24                                	15:35                                	                                     	09:07                                  	06:25                                  	                                       	11,21                    	5,92                     	                         	08:05                           	15:34                           	                                	10:03                            	05:39                            	                                 	11,2                      	5,6                       	                          
2                      	4586            	1                 	131             	12,32           	08:39                                	15:49                                	                                     	11:51                                  	07:07                                  	                                       	8,92                     	4,83                     	                         	08:32                           	15:50                           	                                	07:35                            	08:42                            	                                 	7,5                       	6,0                       	                          
2                      	5402            	1                 	127             	8,57            	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
