Número do grupo        	Número do animal	Número de lactação	Dias em Lactação	Pico de produção	Horário de Ordenha Hoje para Sessão 1	Horário de Ordenha Hoje para Sessão 2	Horário de Ordenha Hoje para Sessão 3	Duração de hoje para a sessão 1 (mm:ss)	Duração de hoje para a sessão 2 (mm:ss)	Duração de hoje para a sessão 3 (mm:ss)	Produção hoje na sessão 1	Produção hoje na sessão 2	Produção hoje na sessão 3	Sessão de hora de início 1 ontem	Sessão de hora de início 2 ontem	Sessão de hora de início 3 ontem	Duração da sessão ontem 1 (mm:ss)	Duração da sessão ontem 2 (mm:ss)	Duração da sessão ontem 3 (mm:ss)	Produção ontem da sessão 1	Produção ontem da sessão 2	Produção ontem da sessão 3
1                      	653             	2                 	128             	                	07:55                                	15:20                                	                                     	09:40                                  	06:20                                  	                                       	18,19                    	8,54                     	                         	07:46                           	15:29                           	                                	07:15                            	06:02                            	                                 	16,1                      	8,9                       	                          
1                      	2623            	1                 	94              	                	08:07                                	15:38                                	                                     	06:22                                  	05:29                                  	                                       	12,94                    	7,95                     	                         	07:58                           	15:36                           	                                	06:32                            	05:28                            	                                 	12,5                      	8,2                       	                          
1                      	2624            	2                 	112             	                	08:19                                	15:32                                	                                     	13:20                                  	09:45                                  	                                       	13,22                    	9,87                     	                         	07:58                           	15:47                           	                                	12:05                            	10:04                            	                                 	13,4                      	11,0                      	                          
1                      	2662            	2                 	141             	                	09:42                                	16:52                                	                                     	08:38                                  	05:45                                  	                                       	0,49                     	6,81                     	                         	09:30                           	16:48                           	                                	08:04                            	07:19                            	                                 	13,1                      	7,0                       	                          
1                      	3652            	2                 	93              	                	07:55                                	15:19                                	                                     	06:11                                  	04:42                                  	                                       	12,58                    	5,96                     	                         	07:46                           	15:26                           	                                	06:36                            	03:56                            	                                 	12,5                      	6,6                       	                          
1                      	4588            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4549            	0                 	                	                	                                     	                                     	                                     	                                       	                                       	                                       	                         	                         	                         	                                	                                	                                	                                 	                                 	                                 	                          	                          	                          
1                      	4498            	1                 	88              	                	07:54                                	15:18                                	                                     	20:58                                  	14:43                                  	                                       	15,09                    	8,74                     	                         	07:43                           	15:30                           	                                	19:42                            	12:57                            	                                 	14,1                      	8,7                       	                          
1                      	4448            	1                 	153             	                	07:54                                	15:17                                	                                     	11:48                                  	06:58                                  	                                       	13,42                    	6,39                     	                         	07:43                           	15:26                           	                                	09:31                            	06:41                            	                                 	12,8                      	6,9                       	                          
1                      	4412            	2                 	91              	                	07:55                                	15:17                                	                                     	06:19                                  	03:45                                  	                                       	9,72                     	4,98                     	                         	07:44                           	15:26                           	                                	05:48                            	04:23                            	                                 	10,1                      	5,0                       	                          
